,date,days_before,bookings,weather_temp,weather_rain,weather_available,visitors,bookings_increase
6786,2021-04-06,10,1099.0,0.0,0.0,0,2155,0.96
6787,2021-04-06,21,748.0,0.0,0.0,0,2155,1.88
6788,2021-04-07,4,1270.0,9.3,1.0,1,1626,0.28
6789,2021-04-07,7,1099.0,9.3,1.0,1,1626,0.48
6790,2021-04-07,10,1016.0,0.0,0.0,0,1626,0.6
6791,2021-04-07,21,753.0,0.0,0.0,0,1626,1.16
6792,2021-04-08,4,1050.0,10.4,0.0,1,1964,0.87
6793,2021-04-08,7,825.0,10.4,0.0,1,1964,1.38
6794,2021-04-08,10,776.0,0.0,0.0,0,1964,1.53
6795,2021-04-08,21,524.0,0.0,0.0,0,1964,2.75
6796,2021-04-09,4,1146.0,9.6,1.0,1,1800,0.57
6797,2021-04-09,7,942.0,9.6,1.0,1,1800,0.91
6798,2021-04-09,10,857.0,0.0,0.0,0,1800,1.1
6799,2021-04-09,21,636.0,0.0,0.0,0,1800,1.83
6800,2021-04-10,4,2026.0,10.4,0.0,1,3404,0.68
6801,2021-04-10,7,1782.0,10.4,0.0,1,3404,0.91
6802,2021-04-10,10,1540.0,0.0,0.0,0,3404,1.21
6803,2021-04-10,21,1131.0,0.0,0.0,0,3404,2.01
6804,2021-04-11,4,1130.0,7.1,1.0,1,2192,0.94
6805,2021-04-11,7,983.0,7.1,1.0,1,2192,1.23
6806,2021-04-11,10,840.0,0.0,0.0,0,2192,1.61
6807,2021-04-11,21,602.0,0.0,0.0,0,2192,2.64
6808,2021-04-17,4,1621.0,14.6,0.0,1,2302,0.42
6809,2021-04-17,7,1279.0,14.6,0.0,1,2302,0.8
6810,2021-04-17,10,1224.0,0.0,0.0,0,2302,0.88
6811,2021-04-17,21,853.0,0.0,0.0,0,2302,1.7
6812,2021-04-18,4,1239.0,16.6,0.0,1,1858,0.5
6813,2021-04-18,7,1015.0,16.6,0.0,1,1858,0.83
6814,2021-04-18,10,801.0,0.0,0.0,0,1858,1.32
6815,2021-04-18,21,492.0,0.0,0.0,0,1858,2.78
6816,2021-04-24,4,1796.0,9.2,0.0,1,2999,0.67
6817,2021-04-24,7,1369.0,9.2,0.0,1,2999,1.19
6818,2021-04-24,10,1190.0,0.0,0.0,0,2999,1.52
6819,2021-04-24,21,872.0,0.0,0.0,0,2999,2.44
6820,2021-04-25,4,1239.0,7.5,1.0,1,2366,0.91
6821,2021-04-25,7,970.0,7.5,1.0,1,2366,1.44
6822,2021-04-25,10,883.0,0.0,0.0,0,2366,1.68
6823,2021-04-25,21,659.0,0.0,0.0,0,2366,2.59
6824,2021-05-01,4,765.0,13.8,0.0,1,2555,2.34
6825,2021-05-01,7,548.0,13.8,0.0,1,2555,3.66
6826,2021-05-01,10,473.0,0.0,0.0,0,2555,4.4
6827,2021-05-01,21,269.0,0.0,0.0,0,2555,8.5
6828,2021-05-02,4,794.0,13.0,0.0,1,1516,0.91
6829,2021-05-02,7,621.0,13.0,0.0,1,1516,1.44
6830,2021-05-02,10,566.0,0.0,0.0,0,1516,1.68
6831,2021-05-02,21,422.0,0.0,0.0,0,1516,2.59
6832,2021-05-08,4,959.0,14.1,0.0,1,2358,1.46
6833,2021-05-08,7,702.0,14.1,0.0,1,2358,2.36
6834,2021-05-08,10,637.0,0.0,0.0,0,2358,2.7
6835,2021-05-08,21,456.0,0.0,0.0,0,2358,4.17
6836,2021-05-09,4,323.0,9.1,1.0,1,617,0.91
6837,2021-05-09,7,253.0,9.1,1.0,1,617,1.44
6838,2021-05-09,10,230.0,0.0,0.0,0,617,1.68
6839,2021-05-09,21,172.0,0.0,0.0,0,617,2.59
6840,2021-05-13,4,2406.0,22.1,0.0,1,3994,0.66
6841,2021-05-13,7,2102.0,22.1,0.0,1,3994,0.9
6842,2021-05-13,10,1902.0,0.0,0.0,0,3994,1.1
6843,2021-05-13,21,1411.0,0.0,0.0,0,3994,1.83
6844,2021-05-14,4,1349.0,18.8,1.0,1,3076,1.28
6845,2021-05-14,7,797.0,18.8,1.0,1,3076,2.86
6846,2021-05-14,10,715.0,0.0,0.0,0,3076,3.3
6847,2021-05-14,21,555.0,0.0,0.0,0,3076,4.54
6848,2021-05-15,4,1322.0,13.8,0.0,1,2762,1.09
6849,2021-05-15,7,994.0,13.8,0.0,1,2762,1.78
6850,2021-05-15,10,885.0,0.0,0.0,0,2762,2.12
6851,2021-05-15,21,633.0,0.0,0.0,0,2762,3.36
6852,2021-05-16,4,1124.0,15.4,1.0,1,2147,0.91
6853,2021-05-16,7,880.0,15.4,1.0,1,2147,1.44
6854,2021-05-16,10,801.0,0.0,0.0,0,2147,1.68
6855,2021-05-16,21,598.0,0.0,0.0,0,2147,2.59
6856,2021-05-22,4,1237.0,16.6,1.0,1,2535,1.05
6857,2021-05-22,7,1035.0,16.6,1.0,1,2535,1.45
6858,2021-05-22,10,932.0,0.0,0.0,0,2535,1.72
6859,2021-05-22,21,643.0,0.0,0.0,0,2535,2.94
6860,2021-05-23,4,694.0,14.5,1.0,1,1326,0.91
6861,2021-05-23,7,543.0,14.5,1.0,1,1326,1.44
6862,2021-05-23,10,495.0,0.0,0.0,0,1326,1.68
6863,2021-05-23,21,369.0,0.0,0.0,0,1326,2.59
6864,2021-05-29,4,1577.0,20.4,0.0,1,3280,1.08
6865,2021-05-29,7,1291.0,20.4,0.0,1,3280,1.54
6866,2021-05-29,10,1116.0,0.0,0.0,0,3280,1.94
6867,2021-05-29,21,788.0,0.0,0.0,0,3280,3.16
6868,2021-05-30,4,1369.0,22.0,0.0,1,2614,0.91
6869,2021-05-30,7,1071.0,22.0,0.0,1,2614,1.44
6870,2021-05-30,10,975.0,0.0,0.0,0,2614,1.68
6871,2021-05-30,21,728.0,0.0,0.0,0,2614,2.59
6872,2021-05-31,4,449.0,24.5,0.0,1,858,0.91
6873,2021-05-31,7,352.0,24.5,0.0,1,858,1.44
6874,2021-05-31,10,320.0,0.0,0.0,0,858,1.68
6875,2021-05-31,21,239.0,0.0,0.0,0,858,2.59
6876,2021-06-01,4,676.0,17.9,0.0,1,1292,0.91
6877,2021-06-01,7,530.0,17.9,0.0,1,1292,1.44
6878,2021-06-01,10,482.0,0.0,0.0,0,1292,1.68
6879,2021-06-01,21,360.0,0.0,0.0,0,1292,2.59
6880,2021-06-02,4,510.0,21.3,0.0,1,1138,1.23
6881,2021-06-02,7,464.0,21.3,0.0,1,1138,1.45
6882,2021-06-02,10,421.0,0.0,0.0,0,1138,1.7
6883,2021-06-02,21,322.0,0.0,0.0,0,1138,2.53
6884,2021-06-03,4,563.0,21.7,0.0,1,1132,1.01
6885,2021-06-03,7,468.0,21.7,0.0,1,1132,1.42
6886,2021-06-03,10,410.0,0.0,0.0,0,1132,1.76
6887,2021-06-03,21,303.0,0.0,0.0,0,1132,2.73
6888,2021-06-04,4,1261.0,23.8,0.0,1,2548,1.02
6889,2021-06-04,7,1049.0,23.8,0.0,1,2548,1.43
6890,2021-06-04,10,944.0,0.0,0.0,0,2548,1.7
6891,2021-06-04,21,767.0,0.0,0.0,0,2548,2.32
6892,2021-06-05,4,1758.0,25.9,0.0,1,4166,1.37
6893,2021-06-05,7,1417.0,25.9,0.0,1,4166,1.94
6894,2021-06-05,10,1251.0,0.0,0.0,0,4166,2.33
6895,2021-06-05,21,945.0,0.0,0.0,0,4166,3.41
6896,2021-06-06,4,1465.0,27.8,0.0,1,3882,1.65
6897,2021-06-06,7,1066.0,27.8,0.0,1,3882,2.64
6898,2021-06-06,10,884.0,0.0,0.0,0,3882,3.39
6899,2021-06-06,21,637.0,0.0,0.0,0,3882,5.09
6900,2021-06-07,4,857.0,26.1,0.0,1,1577,0.84
6901,2021-06-07,7,769.0,26.1,0.0,1,1577,1.05
6902,2021-06-07,10,686.0,0.0,0.0,0,1577,1.3
6903,2021-06-07,21,542.0,0.0,0.0,0,1577,1.91
6904,2021-06-08,4,492.0,21.2,0.0,1,1067,1.17
6905,2021-06-08,7,458.0,21.2,0.0,1,1067,1.33
6906,2021-06-08,10,420.0,0.0,0.0,0,1067,1.54
6907,2021-06-08,21,317.0,0.0,0.0,0,1067,2.37
6908,2021-06-09,4,600.0,24.6,0.0,1,1247,1.08
6909,2021-06-09,7,528.0,24.6,0.0,1,1247,1.36
6910,2021-06-09,10,472.0,0.0,0.0,0,1247,1.64
6911,2021-06-09,21,342.0,0.0,0.0,0,1247,2.65
6912,2021-06-10,4,857.0,24.4,0.0,1,1636,0.91
6913,2021-06-10,7,747.0,24.4,0.0,1,1636,1.19
6914,2021-06-10,10,676.0,0.0,0.0,0,1636,1.42
6915,2021-06-10,21,544.0,0.0,0.0,0,1636,2.01
6916,2021-06-11,4,1458.0,24.5,0.0,1,3163,1.17
6917,2021-06-11,7,1250.0,24.5,0.0,1,3163,1.53
6918,2021-06-11,10,1146.0,0.0,0.0,0,3163,1.76
6919,2021-06-11,21,914.0,0.0,0.0,0,3163,2.46
6920,2021-06-12,4,2441.0,21.4,0.0,1,4955,1.03
6921,2021-06-12,7,2065.0,21.4,0.0,1,4955,1.4
6922,2021-06-12,10,1849.0,0.0,0.0,0,4955,1.68
6923,2021-06-12,21,1412.0,0.0,0.0,0,4955,2.51
6924,2021-06-13,4,2215.0,22.3,0.0,1,4674,1.11
6925,2021-06-13,7,1916.0,22.3,0.0,1,4674,1.44
6926,2021-06-13,10,1718.0,0.0,0.0,0,4674,1.72
6927,2021-06-13,21,1339.0,0.0,0.0,0,4674,2.49
6928,2021-06-14,4,1413.0,22.0,1.0,1,2699,0.91
6929,2021-06-14,7,1255.0,22.0,1.0,1,2699,1.15
6930,2021-06-14,10,1106.0,0.0,0.0,0,2699,1.44
6931,2021-06-14,21,846.0,0.0,0.0,0,2699,2.19
6932,2021-06-15,4,1062.0,20.8,0.0,1,2304,1.17
6933,2021-06-15,7,968.0,20.8,0.0,1,2304,1.38
6934,2021-06-15,10,863.0,0.0,0.0,0,2304,1.67
6935,2021-06-15,21,690.0,0.0,0.0,0,2304,2.34
6936,2021-06-16,4,1586.0,22.9,0.0,1,2395,0.51
6937,2021-06-16,7,1426.0,22.9,0.0,1,2395,0.68
6938,2021-06-16,10,1302.0,0.0,0.0,0,2395,0.84
6939,2021-06-16,21,1084.0,0.0,0.0,0,2395,1.21
6940,2021-06-17,4,1216.0,27.9,0.0,1,2323,0.91
6941,2021-06-17,7,1061.0,27.9,0.0,1,2323,1.19
6942,2021-06-17,10,976.0,0.0,0.0,0,2323,1.38
6943,2021-06-17,21,759.0,0.0,0.0,0,2323,2.06
6944,2021-06-18,4,1932.0,33.3,0.0,1,2686,0.39
6945,2021-06-18,7,1658.0,33.3,0.0,1,2686,0.62
6946,2021-06-18,10,1509.0,0.0,0.0,0,2686,0.78
6947,2021-06-18,21,1188.0,0.0,0.0,0,2686,1.26
6948,2021-06-19,4,1787.0,30.7,0.0,1,4396,1.46
6949,2021-06-19,7,1485.0,30.7,0.0,1,4396,1.96
6950,2021-06-19,10,1293.0,0.0,0.0,0,4396,2.4
6951,2021-06-19,21,841.0,0.0,0.0,0,4396,4.23
6952,2021-06-20,4,1657.0,29.4,0.0,1,3248,0.96
6953,2021-06-20,7,1388.0,29.4,0.0,1,3248,1.34
6954,2021-06-20,10,1226.0,0.0,0.0,0,3248,1.65
6955,2021-06-20,21,941.0,0.0,0.0,0,3248,2.45
6956,2021-06-21,4,1461.0,26.0,1.0,1,3097,1.12
6957,2021-06-21,7,1269.0,26.0,1.0,1,3097,1.44
6958,2021-06-21,10,1110.0,0.0,0.0,0,3097,1.79
6959,2021-06-21,21,851.0,0.0,0.0,0,3097,2.64
6960,2021-06-22,4,1196.0,23.9,0.0,1,2750,1.3
6961,2021-06-22,7,1062.0,23.9,0.0,1,2750,1.59
6962,2021-06-22,10,929.0,0.0,0.0,0,2750,1.96
6963,2021-06-22,21,626.0,0.0,0.0,0,2750,3.39
6964,2021-06-23,4,1307.0,21.5,1.0,1,3006,1.3
6965,2021-06-23,7,1134.0,21.5,1.0,1,3006,1.65
6966,2021-06-23,10,979.0,0.0,0.0,0,3006,2.07
6967,2021-06-23,21,658.0,0.0,0.0,0,3006,3.57
6968,2021-06-24,4,1544.0,24.7,1.0,1,3273,1.12
6969,2021-06-24,7,1284.0,24.7,1.0,1,3273,1.55
6970,2021-06-24,10,1144.0,0.0,0.0,0,3273,1.86
6971,2021-06-24,21,796.0,0.0,0.0,0,3273,3.11
6972,2021-06-25,4,1948.0,19.8,1.0,1,3877,0.99
6973,2021-06-25,7,1576.0,19.8,1.0,1,3877,1.46
6974,2021-06-25,10,1410.0,0.0,0.0,0,3877,1.75
6975,2021-06-25,21,992.0,0.0,0.0,0,3877,2.91
6976,2021-06-26,4,2240.0,23.9,1.0,1,4166,0.86
6977,2021-06-26,7,1868.0,23.9,1.0,1,4166,1.23
6978,2021-06-26,10,1687.0,0.0,0.0,0,4166,1.47
6979,2021-06-26,21,1187.0,0.0,0.0,0,4166,2.51
6980,2021-06-27,4,2329.0,23.0,0.0,1,4332,0.86
6981,2021-06-27,7,2015.0,23.0,0.0,1,4332,1.15
6982,2021-06-27,10,1836.0,0.0,0.0,0,4332,1.36
6983,2021-06-27,21,1393.0,0.0,0.0,0,4332,2.11
6984,2021-06-28,4,1723.0,26.1,0.0,1,3342,0.94
6985,2021-06-28,7,1533.0,26.1,0.0,1,3342,1.18
6986,2021-06-28,10,1381.0,0.0,0.0,0,3342,1.42
6987,2021-06-28,21,1044.0,0.0,0.0,0,3342,2.2
6988,2021-06-29,4,1571.0,25.3,0.0,1,3425,1.18
6989,2021-06-29,7,1365.0,25.3,0.0,1,3425,1.51
6990,2021-06-29,10,1228.0,0.0,0.0,0,3425,1.79
6991,2021-06-29,21,959.0,0.0,0.0,0,3425,2.57
6992,2021-06-30,4,1955.0,20.9,0.0,1,3656,0.87
6993,2021-06-30,7,1783.0,20.9,0.0,1,3656,1.05
6994,2021-06-30,10,1625.0,0.0,0.0,0,3656,1.25
6995,2021-06-30,21,1223.0,0.0,0.0,0,3656,1.99
6996,2021-07-01,4,1817.0,25.6,0.0,1,3816,1.1
6997,2021-07-01,7,1603.0,25.6,0.0,1,3816,1.38
6998,2021-07-01,10,1451.0,0.0,0.0,0,3816,1.63
6999,2021-07-01,21,1122.0,0.0,0.0,0,3816,2.4
7000,2021-07-02,4,1969.0,26.0,0.0,1,3819,0.94
7001,2021-07-02,7,1690.0,26.0,0.0,1,3819,1.26
7002,2021-07-02,10,1552.0,0.0,0.0,0,3819,1.46
7003,2021-07-02,21,1164.0,0.0,0.0,0,3819,2.28
7004,2021-07-03,4,2679.0,25.9,0.0,1,5545,1.07
7005,2021-07-03,7,2158.0,25.9,0.0,1,5545,1.57
7006,2021-07-03,10,1939.0,0.0,0.0,0,5545,1.86
7007,2021-07-03,21,1320.0,0.0,0.0,0,5545,3.2
7008,2021-07-04,4,2293.0,27.7,0.0,1,5044,1.2
7009,2021-07-04,7,1940.0,27.7,0.0,1,5044,1.6
7010,2021-07-04,10,1693.0,0.0,0.0,0,5044,1.98
7011,2021-07-04,21,1338.0,0.0,0.0,0,5044,2.77
7012,2021-07-05,4,1860.0,25.9,1.0,1,4705,1.53
7013,2021-07-05,7,1579.0,25.9,1.0,1,4705,1.98
7014,2021-07-05,10,1400.0,0.0,0.0,0,4705,2.36
7015,2021-07-05,21,1087.0,0.0,0.0,0,4705,3.33
7016,2021-07-06,4,1786.0,26.9,0.0,1,4466,1.5
7017,2021-07-06,7,1524.0,26.9,0.0,1,4466,1.93
7018,2021-07-06,10,1333.0,0.0,0.0,0,4466,2.35
7019,2021-07-06,21,1039.0,0.0,0.0,0,4466,3.3
7020,2021-07-07,4,2127.0,21.6,0.0,1,4425,1.08
7021,2021-07-07,7,1729.0,21.6,0.0,1,4425,1.56
7022,2021-07-07,10,1521.0,0.0,0.0,0,4425,1.91
7023,2021-07-07,21,1149.0,0.0,0.0,0,4425,2.85
7024,2021-07-08,4,2158.0,26.0,0.0,1,5353,1.48
7025,2021-07-08,7,1716.0,26.0,0.0,1,5353,2.12
7026,2021-07-08,10,1508.0,0.0,0.0,0,5353,2.55
7027,2021-07-08,21,1052.0,0.0,0.0,0,5353,4.09
7028,2021-07-09,4,2173.0,25.1,0.0,1,4954,1.28
7029,2021-07-09,7,1720.0,25.1,0.0,1,4954,1.88
7030,2021-07-09,10,1553.0,0.0,0.0,0,4954,2.19
7031,2021-07-09,21,1101.0,0.0,0.0,0,4954,3.5
7032,2021-07-10,4,2390.0,25.4,0.0,1,5282,1.21
7033,2021-07-10,7,1942.0,25.4,0.0,1,5282,1.72
7034,2021-07-10,10,1709.0,0.0,0.0,0,5282,2.09
7035,2021-07-10,21,1344.0,0.0,0.0,0,5282,2.93
7036,2021-07-11,4,2470.0,24.5,0.0,1,5853,1.37
7037,2021-07-11,7,2098.0,24.5,0.0,1,5853,1.79
7038,2021-07-11,10,1870.0,0.0,0.0,0,5853,2.13
7039,2021-07-11,21,1467.0,0.0,0.0,0,5853,2.99
7040,2021-07-12,4,3090.0,26.4,0.0,1,5995,0.94
7041,2021-07-12,7,2676.0,26.4,0.0,1,5995,1.24
7042,2021-07-12,10,2351.0,0.0,0.0,0,5995,1.55
7043,2021-07-12,21,1856.0,0.0,0.0,0,5995,2.23
7044,2021-07-13,4,2255.0,26.6,0.0,1,5999,1.66
7045,2021-07-13,7,1941.0,26.6,0.0,1,5999,2.09
7046,2021-07-13,10,1680.0,0.0,0.0,0,5999,2.57
7047,2021-07-13,21,1266.0,0.0,0.0,0,5999,3.74
7048,2021-07-14,4,2328.0,29.7,0.0,1,5749,1.47
7049,2021-07-14,7,1942.0,29.7,0.0,1,5749,1.96
7050,2021-07-14,10,1657.0,0.0,0.0,0,5749,2.47
7051,2021-07-14,21,1183.0,0.0,0.0,0,5749,3.86
7052,2021-07-15,4,2162.0,31.5,0.0,1,5750,1.66
7053,2021-07-15,7,1742.0,31.5,0.0,1,5750,2.3
7054,2021-07-15,10,1505.0,0.0,0.0,0,5750,2.82
7055,2021-07-15,21,1011.0,0.0,0.0,0,5750,4.69
7056,2021-07-16,4,3292.0,24.7,0.0,1,6386,0.94
7057,2021-07-16,7,2639.0,24.7,0.0,1,6386,1.42
7058,2021-07-16,10,2305.0,0.0,0.0,0,6386,1.77
7059,2021-07-16,21,1573.0,0.0,0.0,0,6386,3.06
7060,2021-07-17,4,2666.0,29.9,0.0,1,6051,1.27
7061,2021-07-17,7,2146.0,29.9,0.0,1,6051,1.82
7062,2021-07-17,10,1873.0,0.0,0.0,0,6051,2.23
7063,2021-07-17,21,1324.0,0.0,0.0,0,6051,3.57
7064,2021-07-18,4,2492.0,25.3,0.0,1,6454,1.59
7065,2021-07-18,7,2042.0,25.3,0.0,1,6454,2.16
7066,2021-07-18,10,1844.0,0.0,0.0,0,6454,2.5
7067,2021-07-18,21,1463.0,0.0,0.0,0,6454,3.41
7068,2021-07-19,4,2674.0,23.1,0.0,1,6578,1.46
7069,2021-07-19,7,2237.0,23.1,0.0,1,6578,1.94
7070,2021-07-19,10,2043.0,0.0,0.0,0,6578,2.22
7071,2021-07-19,21,1657.0,0.0,0.0,0,6578,2.97
7072,2021-07-20,4,2815.0,23.8,0.0,1,7123,1.53
7073,2021-07-20,7,2465.0,23.8,0.0,1,7123,1.89
7074,2021-07-20,10,2226.0,0.0,0.0,0,7123,2.2
7075,2021-07-20,21,1660.0,0.0,0.0,0,7123,3.29
7076,2021-07-21,4,3075.0,24.8,0.0,1,7380,1.4
7077,2021-07-21,7,2674.0,24.8,0.0,1,7380,1.76
7078,2021-07-21,10,2328.0,0.0,0.0,0,7380,2.17
7079,2021-07-21,21,1651.0,0.0,0.0,0,7380,3.47
7080,2021-07-22,4,3245.0,27.9,0.0,1,7237,1.23
7081,2021-07-22,7,2661.0,27.9,0.0,1,7237,1.72
7082,2021-07-22,10,2283.0,0.0,0.0,0,7237,2.17
7083,2021-07-22,21,1556.0,0.0,0.0,0,7237,3.65
7084,2021-07-23,4,2726.0,24.7,0.0,1,7441,1.73
7085,2021-07-23,7,2189.0,24.7,0.0,1,7441,2.4
7086,2021-07-23,10,1824.0,0.0,0.0,0,7441,3.08
7087,2021-07-23,21,1281.0,0.0,0.0,0,7441,4.81
7088,2021-07-24,4,2775.0,27.9,0.0,1,6992,1.52
7089,2021-07-24,7,2292.0,27.9,0.0,1,6992,2.05
7090,2021-07-24,10,2033.0,0.0,0.0,0,6992,2.44
7091,2021-07-24,21,1513.0,0.0,0.0,0,6992,3.62
7092,2021-07-25,4,2934.0,26.5,0.0,1,6455,1.2
7093,2021-07-25,7,2531.0,26.5,0.0,1,6455,1.55
7094,2021-07-25,10,2281.0,0.0,0.0,0,6455,1.83
7095,2021-07-25,21,1740.0,0.0,0.0,0,6455,2.71
7096,2021-07-26,4,2404.0,26.8,0.0,1,6634,1.76
7097,2021-07-26,7,2154.0,26.8,0.0,1,6634,2.08
7098,2021-07-26,10,1980.0,0.0,0.0,0,6634,2.35
7099,2021-07-26,21,1539.0,0.0,0.0,0,6634,3.31
7100,2021-07-27,4,2792.0,27.8,1.0,1,6506,1.33
7101,2021-07-27,7,2455.0,27.8,1.0,1,6506,1.65
7102,2021-07-27,10,2228.0,0.0,0.0,0,6506,1.92
7103,2021-07-27,21,1681.0,0.0,0.0,0,6506,2.87
7104,2021-07-28,4,2528.0,26.8,0.0,1,6698,1.65
7105,2021-07-28,7,2106.0,26.8,0.0,1,6698,2.18
7106,2021-07-28,10,1805.0,0.0,0.0,0,6698,2.71
7107,2021-07-28,21,1313.0,0.0,0.0,0,6698,4.1
7108,2021-07-29,4,2158.0,24.0,1.0,1,6777,2.14
7109,2021-07-29,7,1711.0,24.0,1.0,1,6777,2.96
7110,2021-07-29,10,1418.0,0.0,0.0,0,6777,3.78
7111,2021-07-29,21,1038.0,0.0,0.0,0,6777,5.53
7112,2021-07-30,4,2536.0,21.2,1.0,1,5580,1.2
7113,2021-07-30,7,1848.0,21.2,1.0,1,5580,2.02
7114,2021-07-30,10,1581.0,0.0,0.0,0,5580,2.53
7115,2021-07-30,21,1107.0,0.0,0.0,0,5580,4.04
7116,2021-07-31,4,2385.0,21.7,1.0,1,6058,1.54
7117,2021-07-31,7,1706.0,21.7,1.0,1,6058,2.55
7118,2021-07-31,10,1474.0,0.0,0.0,0,6058,3.11
7119,2021-07-31,21,1076.0,0.0,0.0,0,6058,4.63
7120,2021-08-01,4,2391.0,21.6,0.0,1,6672,1.79
7121,2021-08-01,7,1874.0,21.6,0.0,1,6672,2.56
7122,2021-08-01,10,1643.0,0.0,0.0,0,6672,3.06
7123,2021-08-01,21,1242.0,0.0,0.0,0,6672,4.37
7124,2021-08-02,4,2394.0,20.0,1.0,1,5960,1.49
7125,2021-08-02,7,1987.0,20.0,1.0,1,5960,2.0
7126,2021-08-02,10,1758.0,0.0,0.0,0,5960,2.39
7127,2021-08-02,21,1373.0,0.0,0.0,0,5960,3.34
7128,2021-08-03,4,3289.0,21.5,0.0,1,7039,1.14
7129,2021-08-03,7,2666.0,21.5,0.0,1,7039,1.64
7130,2021-08-03,10,2308.0,0.0,0.0,0,7039,2.05
7131,2021-08-03,21,1755.0,0.0,0.0,0,7039,3.01
7132,2021-08-04,4,2207.0,23.4,0.0,1,6666,2.02
7133,2021-08-04,7,1754.0,23.4,0.0,1,6666,2.8
7134,2021-08-04,10,1475.0,0.0,0.0,0,6666,3.52
7135,2021-08-04,21,1038.0,0.0,0.0,0,6666,5.42
7136,2021-08-05,4,2230.0,22.7,0.0,1,7024,2.15
7137,2021-08-05,7,1641.0,22.7,0.0,1,7024,3.28
7138,2021-08-05,10,1353.0,0.0,0.0,0,7024,4.19
7139,2021-08-05,21,974.0,0.0,0.0,0,7024,6.21
7140,2021-08-06,4,3119.0,22.1,0.0,1,7081,1.27
7141,2021-08-06,7,2277.0,22.1,0.0,1,7081,2.11
7142,2021-08-06,10,1983.0,0.0,0.0,0,7081,2.57
7143,2021-08-06,21,1436.0,0.0,0.0,0,7081,3.93
7144,2021-08-07,4,2356.0,18.3,1.0,1,5301,1.25
7145,2021-08-07,7,1853.0,18.3,1.0,1,5301,1.86
7146,2021-08-07,10,1636.0,0.0,0.0,0,5301,2.24
7147,2021-08-07,21,1155.0,0.0,0.0,0,5301,3.59
7148,2021-08-08,4,2099.0,20.8,1.0,1,4407,1.1
7149,2021-08-08,7,1676.0,20.8,1.0,1,4407,1.63
7150,2021-08-08,10,1469.0,0.0,0.0,0,4407,2.0
7151,2021-08-08,21,1030.0,0.0,0.0,0,4407,3.28
7152,2021-08-09,4,1734.0,23.7,0.0,1,4022,1.32
7153,2021-08-09,7,1431.0,23.7,0.0,1,4022,1.81
7154,2021-08-09,10,1245.0,0.0,0.0,0,4022,2.23
7155,2021-08-09,21,967.0,0.0,0.0,0,4022,3.16
7156,2021-08-10,4,1563.0,22.0,1.0,1,4047,1.59
7157,2021-08-10,7,1277.0,22.0,1.0,1,4047,2.17
7158,2021-08-10,10,1062.0,0.0,0.0,0,4047,2.81
7159,2021-08-10,21,764.0,0.0,0.0,0,4047,4.3
7160,2021-08-11,4,1419.0,23.1,0.0,1,4598,2.24
7161,2021-08-11,7,1121.0,23.1,0.0,1,4598,3.1
7162,2021-08-11,10,931.0,0.0,0.0,0,4598,3.94
7163,2021-08-11,21,649.0,0.0,0.0,0,4598,6.09
7164,2021-08-12,4,2173.0,23.1,0.0,1,5868,1.7
7165,2021-08-12,7,1741.0,23.1,0.0,1,5868,2.37
7166,2021-08-12,10,1516.0,0.0,0.0,0,5868,2.87
7167,2021-08-12,21,1055.0,0.0,0.0,0,5868,4.56
7168,2021-08-13,4,2133.0,25.5,1.0,1,5184,1.43
7169,2021-08-13,7,1728.0,25.5,1.0,1,5184,2.0
7170,2021-08-13,10,1534.0,0.0,0.0,0,5184,2.38
7171,2021-08-13,21,1091.0,0.0,0.0,0,5184,3.75
7172,2021-08-14,4,2019.0,21.3,1.0,1,5190,1.57
7173,2021-08-14,7,1627.0,21.3,1.0,1,5190,2.19
7174,2021-08-14,10,1458.0,0.0,0.0,0,5190,2.56
7175,2021-08-14,21,1066.0,0.0,0.0,0,5190,3.87
7176,2021-08-15,4,1710.0,20.7,1.0,1,3933,1.3
7177,2021-08-15,7,1352.0,20.7,1.0,1,3933,1.91
7178,2021-08-15,10,1218.0,0.0,0.0,0,3933,2.23
7179,2021-08-15,21,925.0,0.0,0.0,0,3933,3.25
7180,2021-08-16,4,989.0,18.3,1.0,1,2333,1.36
7181,2021-08-16,7,830.0,18.3,1.0,1,2333,1.81
7182,2021-08-16,10,727.0,0.0,0.0,0,2333,2.21
7183,2021-08-16,21,527.0,0.0,0.0,0,2333,3.43
7184,2021-08-17,4,701.0,20.3,0.0,1,1865,1.66
7185,2021-08-17,7,607.0,20.3,0.0,1,1865,2.07
7186,2021-08-17,10,518.0,0.0,0.0,0,1865,2.6
7187,2021-08-17,21,381.0,0.0,0.0,0,1865,3.9
7188,2021-08-18,4,503.0,21.0,1.0,1,1397,1.78
7189,2021-08-18,7,425.0,21.0,1.0,1,1397,2.29
7190,2021-08-18,10,348.0,0.0,0.0,0,1397,3.02
7191,2021-08-18,21,257.0,0.0,0.0,0,1397,4.43
7192,2021-08-19,4,1102.0,21.1,0.0,1,2910,1.64
7193,2021-08-19,7,912.0,21.1,0.0,1,2910,2.19
7194,2021-08-19,10,806.0,0.0,0.0,0,2910,2.61
7195,2021-08-19,21,600.0,0.0,0.0,0,2910,3.85
7196,2021-08-20,4,1130.0,21.2,1.0,1,2858,1.53
7197,2021-08-20,7,975.0,21.2,1.0,1,2858,1.93
7198,2021-08-20,10,879.0,0.0,0.0,0,2858,2.25
7199,2021-08-20,21,685.0,0.0,0.0,0,2858,3.17
